nome,idade,salario
Cliente6444,29,3880
Cliente6445,,3450
Cliente6446,51,
,27,3905
Cliente6448,33,3960
Cliente6449,34,3980
Cliente6450,,3000
Cliente6451,36,4020
Cliente6452,37,4040
Cliente6453,38,4060
,34,4010
Cliente6455,,3050
Cliente6456,41,4120
Cliente6457,32,
Cliente6458,43,4160
Cliente6459,44,4180
Cliente6460,,3100
,41,4115
Cliente6462,47,4240
Cliente6463,48,4260
Cliente6464,49,4280
Cliente6465,,3150
Cliente6466,51,4320
Cliente6467,52,4340
,48,4220
Cliente6469,54,4380
Cliente6470,,3200
Cliente6471,56,4420
Cliente6472,57,4440
Cliente6473,58,4460
Cliente6474,59,4480
Cliente6475,,3250
Cliente6476,61,4520
Cliente6477,62,4540
Cliente6478,63,4560
Cliente6479,54,
Cliente6480,,3300
Cliente6481,26,4620
,22,3530
Cliente6483,28,4660
Cliente6484,29,4680
Cliente6485,,3350
Cliente6486,31,4720
Cliente6487,32,4740
Cliente6488,33,4760
,29,3635
Cliente6490,,3400
Cliente6491,36,4820
Cliente6492,37,4840
Cliente6493,38,4860
Cliente6494,39,4880
Cliente6495,,3450
,36,3740
Cliente6497,42,4940
Cliente6498,43,4960
Cliente6499,44,4980
Cliente6500,,3000
Cliente6501,46,
Cliente6502,47,3040
,43,3845
Cliente6504,49,3080
Cliente6505,,3050
Cliente6506,51,3120
Cliente6507,52,3140
Cliente6508,53,3160
Cliente6509,54,3180
Cliente6510,,3100
Cliente6511,56,3220
Cliente6512,27,
Cliente6513,58,3260
Cliente6514,59,3280
Cliente6515,,3150
Cliente6516,61,3320
,57,4055
Cliente6518,63,3360
Cliente6519,64,3380
Cliente6520,,3200
Cliente6521,26,3420
Cliente6522,27,3440
Cliente6523,38,
,24,4160
Cliente6525,,3250
Cliente6526,31,3520
Cliente6527,32,3540
Cliente6528,33,3560
Cliente6529,34,3580
Cliente6530,,3300
,31,4265
Cliente6532,37,3640
Cliente6533,38,3660
Cliente6534,49,
Cliente6535,,3350
Cliente6536,41,3720
Cliente6537,42,3740
,38,4370
Cliente6539,44,3780
Cliente6540,,3400
Cliente6541,46,3820
Cliente6542,47,3840
Cliente6543,48,3860
Cliente6544,49,3880
Cliente6545,,3450
Cliente6546,51,3920
Cliente6547,52,3940
Cliente6548,53,3960
Cliente6549,54,3980
Cliente6550,,3000
Cliente6551,56,4020
,52,3680
Cliente6553,58,4060
Cliente6554,59,4080
Cliente6555,,3050
Cliente6556,41,
Cliente6557,62,4140
Cliente6558,63,4160
,59,3785
Cliente6560,,3100
Cliente6561,26,4220
Cliente6562,27,4240
Cliente6563,28,4260
Cliente6564,29,4280
Cliente6565,,3150
,26,3890
Cliente6567,52,
Cliente6568,33,4360
Cliente6569,34,4380
Cliente6570,,3200
Cliente6571,36,4420
Cliente6572,37,4440
,33,3995
Cliente6574,39,4480
Cliente6575,,3250
Cliente6576,41,4520
Cliente6577,42,4540
Cliente6578,33,
Cliente6579,44,4580
Cliente6580,,3300
Cliente6581,46,4620
Cliente6582,47,4640
Cliente6583,48,4660
Cliente6584,49,4680
Cliente6585,,3350
Cliente6586,51,4720
,47,4205
Cliente6588,53,4760
Cliente6589,44,
Cliente6590,,3400
Cliente6591,56,4820
Cliente6592,57,4840
Cliente6593,58,4860
,54,4310
Cliente6595,,3450
Cliente6596,61,4920
Cliente6597,62,4940
Cliente6598,63,4960
Cliente6599,64,4980
Cliente6600,,3000
,21,3515
Cliente6602,27,3040
Cliente6603,28,3060
Cliente6604,29,3080
Cliente6605,,3050
Cliente6606,31,3120
Cliente6607,32,3140
,28,3620
Cliente6609,34,3180
Cliente6610,,3100
Cliente6611,36,
Cliente6612,37,3240
Cliente6613,38,3260
Cliente6614,39,3280
Cliente6615,,3150
Cliente6616,41,3320
Cliente6617,42,3340
Cliente6618,43,3360
Cliente6619,44,3380
Cliente6620,,3200
Cliente6621,46,3420
,42,3830
Cliente6623,48,3460
Cliente6624,49,3480
Cliente6625,,3250
Cliente6626,51,3520
Cliente6627,52,3540
Cliente6628,53,3560
,49,3935
Cliente6630,,3300
Cliente6631,56,3620
Cliente6632,57,3640
Cliente6633,28,
Cliente6634,59,3680
Cliente6635,,3350
,56,4040
Cliente6637,62,3740
Cliente6638,63,3760
Cliente6639,64,3780
Cliente6640,,3400
Cliente6641,26,3820
Cliente6642,27,3840
,23,4145
Cliente6644,39,
Cliente6645,,3450
Cliente6646,31,3920
Cliente6647,32,3940
Cliente6648,33,3960
Cliente6649,34,3980
Cliente6650,,3000
Cliente6651,36,4020
Cliente6652,37,4040
Cliente6653,38,4060
Cliente6654,39,4080
Cliente6655,,3050
Cliente6656,41,4120
,37,4355
Cliente6658,43,4160
Cliente6659,44,4180
Cliente6660,,3100
Cliente6661,46,4220
Cliente6662,47,4240
Cliente6663,48,4260
,44,3560
Cliente6665,,3150
Cliente6666,31,
Cliente6667,52,4340
Cliente6668,53,4360
Cliente6669,54,4380
Cliente6670,,3200
,51,3665
Cliente6672,57,4440
Cliente6673,58,4460
Cliente6674,59,4480
Cliente6675,,3250
Cliente6676,61,4520
Cliente6677,42,
,58,3770
Cliente6679,64,4580
Cliente6680,,3300
Cliente6681,26,4620
Cliente6682,27,4640
Cliente6683,28,4660
Cliente6684,29,4680
Cliente6685,,3350
Cliente6686,31,4720
Cliente6687,32,4740
Cliente6688,53,
Cliente6689,34,4780
Cliente6690,,3400
Cliente6691,36,4820
,32,3980
Cliente6693,38,4860
Cliente6694,39,4880
Cliente6695,,3450
Cliente6696,41,4920
Cliente6697,42,4940
Cliente6698,43,4960
,39,4085
Cliente6700,,3000
Cliente6701,46,3020
Cliente6702,47,3040
Cliente6703,48,3060
Cliente6704,49,3080
Cliente6705,,3050
,46,4190
Cliente6707,52,3140
Cliente6708,53,3160
Cliente6709,54,3180
Cliente6710,,3100
Cliente6711,56,3220
Cliente6712,57,3240
,53,4295
Cliente6714,59,3280
Cliente6715,,3150
Cliente6716,61,3320
Cliente6717,62,3340
Cliente6718,63,3360
Cliente6719,64,3380
Cliente6720,,3200
Cliente6721,26,
Cliente6722,27,3440
Cliente6723,28,3460
Cliente6724,29,3480
Cliente6725,,3250
Cliente6726,31,3520
,27,3605
Cliente6728,33,3560
Cliente6729,34,3580
Cliente6730,,3300
Cliente6731,36,3620
Cliente6732,37,
Cliente6733,38,3660
,34,3710
Cliente6735,,3350
Cliente6736,41,3720
Cliente6737,42,3740
Cliente6738,43,3760
Cliente6739,44,3780
Cliente6740,,3400
,41,3815
Cliente6742,47,3840
Cliente6743,48,
Cliente6744,49,3880
Cliente6745,,3450
Cliente6746,51,3920
Cliente6747,52,3940
,48,3920
Cliente6749,54,3980
Cliente6750,,3000
Cliente6751,56,4020
Cliente6752,57,4040
Cliente6753,58,4060
Cliente6754,29,
Cliente6755,,3050
Cliente6756,61,4120
Cliente6757,62,4140
Cliente6758,63,4160
Cliente6759,64,4180
Cliente6760,,3100
Cliente6761,26,4220
,22,4130
Cliente6763,28,4260
Cliente6764,29,4280
Cliente6765,,3150
Cliente6766,31,4320
Cliente6767,32,4340
Cliente6768,33,4360
,29,4235
Cliente6770,,3200
Cliente6771,36,4420
Cliente6772,37,4440
Cliente6773,38,4460
Cliente6774,39,4480
Cliente6775,,3250
,36,4340
Cliente6777,42,4540
Cliente6778,43,4560
Cliente6779,44,4580
Cliente6780,,3300
Cliente6781,46,4620
Cliente6782,47,4640
,43,3545
Cliente6784,49,4680
Cliente6785,,3350
Cliente6786,51,4720
Cliente6787,32,
Cliente6788,53,4760
Cliente6789,54,4780
Cliente6790,,3400
Cliente6791,56,4820
Cliente6792,57,4840
Cliente6793,58,4860
Cliente6794,59,4880
Cliente6795,,3450
Cliente6796,61,4920
,57,3755
Cliente6798,43,
Cliente6799,64,4980
Cliente6800,,3000
Cliente6801,26,3020
Cliente6802,27,3040
Cliente6803,28,3060
,24,3860
Cliente6805,,3050
Cliente6806,31,3120
Cliente6807,32,3140
Cliente6808,33,3160
Cliente6809,54,
Cliente6810,,3100
,31,3965
Cliente6812,37,3240
Cliente6813,38,3260
Cliente6814,39,3280
Cliente6815,,3150
Cliente6816,41,3320
Cliente6817,42,3340
,38,4070
Cliente6819,44,3380
Cliente6820,,3200
Cliente6821,46,3420
Cliente6822,47,3440
Cliente6823,48,3460
Cliente6824,49,3480
Cliente6825,,3250
Cliente6826,51,3520
Cliente6827,52,3540
Cliente6828,53,3560
Cliente6829,54,3580
Cliente6830,,3300
Cliente6831,46,
,52,4280
Cliente6833,58,3660
Cliente6834,59,3680
Cliente6835,,3350
Cliente6836,61,3720
Cliente6837,62,3740
Cliente6838,63,3760
,59,4385
Cliente6840,,3400
Cliente6841,26,3820
Cliente6842,27,
Cliente6843,28,3860
Cliente6844,29,3880
Cliente6845,,3450
,26,3590
Cliente6847,32,3940
Cliente6848,33,3960
Cliente6849,34,3980
Cliente6850,,3000
Cliente6851,36,4020
Cliente6852,37,4040
,33,3695
Cliente6854,39,4080
Cliente6855,,3050
Cliente6856,41,4120
Cliente6857,42,4140
Cliente6858,43,4160
Cliente6859,44,4180
Cliente6860,,3100
Cliente6861,46,4220
Cliente6862,47,4240
Cliente6863,48,4260
Cliente6864,49,
Cliente6865,,3150
Cliente6866,51,4320
,47,3905
Cliente6868,53,4360
Cliente6869,54,4380
Cliente6870,,3200
Cliente6871,56,4420
Cliente6872,57,4440
Cliente6873,58,4460
,54,4010
Cliente6875,,3250
Cliente6876,61,4520
Cliente6877,62,4540
Cliente6878,63,4560
Cliente6879,64,4580
Cliente6880,,3300
,21,4115
Cliente6882,27,4640
Cliente6883,28,4660
Cliente6884,29,4680
Cliente6885,,3350
Cliente6886,41,
Cliente6887,32,4740
,28,4220
Cliente6889,34,4780
Cliente6890,,3400
Cliente6891,36,4820
Cliente6892,37,4840
Cliente6893,38,4860
Cliente6894,39,4880
Cliente6895,,3450
Cliente6896,41,4920
Cliente6897,52,
Cliente6898,43,4960
Cliente6899,44,4980
Cliente6900,,3000
Cliente6901,46,3020
,42,3530
Cliente6903,48,3060
Cliente6904,49,3080
Cliente6905,,3050
Cliente6906,51,3120
Cliente6907,52,3140
Cliente6908,33,
,49,3635
Cliente6910,,3100
Cliente6911,56,3220
Cliente6912,57,3240
Cliente6913,58,3260
Cliente6914,59,3280
Cliente6915,,3150
,56,3740
Cliente6917,62,3340
Cliente6918,63,3360
Cliente6919,44,
Cliente6920,,3200
Cliente6921,26,3420
Cliente6922,27,3440
,23,3845
Cliente6924,29,3480
Cliente6925,,3250
Cliente6926,31,3520
Cliente6927,32,3540
Cliente6928,33,3560
Cliente6929,34,3580
Cliente6930,,3300
Cliente6931,36,3620
Cliente6932,37,3640
Cliente6933,38,3660
Cliente6934,39,3680
Cliente6935,,3350
Cliente6936,41,3720
,37,4055
Cliente6938,43,3760
Cliente6939,44,3780
Cliente6940,,3400
Cliente6941,36,
Cliente6942,47,3840
Cliente6943,48,3860
,44,4160
Cliente6945,,3450
Cliente6946,51,3920
Cliente6947,52,3940
Cliente6948,53,3960
Cliente6949,54,3980
Cliente6950,,3000
,51,4265
Cliente6952,47,
Cliente6953,58,4060
Cliente6954,59,4080
Cliente6955,,3050
Cliente6956,61,4120
Cliente6957,62,4140
,58,4370
Cliente6959,64,4180
Cliente6960,,3100
Cliente6961,26,4220
Cliente6962,27,4240
Cliente6963,28,
Cliente6964,29,4280
Cliente6965,,3150
Cliente6966,31,4320
Cliente6967,32,4340
Cliente6968,33,4360
Cliente6969,34,4380
Cliente6970,,3200
Cliente6971,36,4420
,32,3680
Cliente6973,38,4460
Cliente6974,39,
Cliente6975,,3250
Cliente6976,41,4520
Cliente6977,42,4540
Cliente6978,43,4560
,39,3785
Cliente6980,,3300
Cliente6981,46,4620
Cliente6982,47,4640
Cliente6983,48,4660
Cliente6984,49,4680
Cliente6985,,3350
,46,3890
Cliente6987,52,4740
Cliente6988,53,4760
Cliente6989,54,4780
Cliente6990,,3400
Cliente6991,56,4820
Cliente6992,57,4840
,53,3995
Cliente6994,59,4880
Cliente6995,,3450
Cliente6996,31,
Cliente6997,62,4940
Cliente6998,63,4960
Cliente6999,64,4980
Cliente7000,,3000
Cliente7001,26,3020
Cliente7002,27,3040
Cliente7003,28,3060
Cliente7004,29,3080
Cliente7005,,3050
Cliente7006,31,3120
,27,4205
Cliente7008,33,3160
Cliente7009,34,3180
Cliente7010,,3100
Cliente7011,36,3220
Cliente7012,37,3240
Cliente7013,38,3260
,34,4310
Cliente7015,,3150
Cliente7016,41,3320
Cliente7017,42,3340
Cliente7018,53,
Cliente7019,44,3380
Cliente7020,,3200
,41,3515
Cliente7022,47,3440
Cliente7023,48,3460
Cliente7024,49,3480
Cliente7025,,3250
Cliente7026,51,3520
Cliente7027,52,3540
,48,3620
Cliente7029,34,
Cliente7030,,3300
Cliente7031,56,3620
Cliente7032,57,3640
Cliente7033,58,3660
Cliente7034,59,3680
Cliente7035,,3350
Cliente7036,61,3720
Cliente7037,62,3740
Cliente7038,63,3760
Cliente7039,64,3780
Cliente7040,,3400
Cliente7041,26,3820
,22,3830
Cliente7043,28,3860
Cliente7044,29,3880
Cliente7045,,3450
Cliente7046,31,3920
Cliente7047,32,3940
Cliente7048,33,3960
,29,3935
Cliente7050,,3000
Cliente7051,26,
Cliente7052,37,4040
Cliente7053,38,4060
Cliente7054,39,4080
Cliente7055,,3050
,36,4040
Cliente7057,42,4140
Cliente7058,43,4160
Cliente7059,44,4180
Cliente7060,,3100
Cliente7061,46,4220
Cliente7062,37,
,43,4145
Cliente7064,49,4280
Cliente7065,,3150
Cliente7066,51,4320
Cliente7067,52,4340
Cliente7068,53,4360
Cliente7069,54,4380
Cliente7070,,3200
Cliente7071,56,4420
Cliente7072,57,4440
Cliente7073,48,
Cliente7074,59,4480
Cliente7075,,3250
Cliente7076,61,4520
,57,4355
Cliente7078,63,4560
Cliente7079,64,4580
Cliente7080,,3300
Cliente7081,26,4620
Cliente7082,27,4640
Cliente7083,28,4660
,24,3560
Cliente7085,,3350
Cliente7086,31,4720
Cliente7087,32,4740
Cliente7088,33,4760
Cliente7089,34,4780
Cliente7090,,3400
,31,3665
Cliente7092,37,4840
Cliente7093,38,4860
Cliente7094,39,4880
Cliente7095,,3450
Cliente7096,41,4920
Cliente7097,42,4940
,38,3770
Cliente7099,44,4980
Cliente7100,,3000
Cliente7101,46,3020
Cliente7102,47,3040
Cliente7103,48,3060
Cliente7104,49,3080
Cliente7105,,3050
Cliente7106,51,
Cliente7107,52,3140
Cliente7108,53,3160
Cliente7109,54,3180
Cliente7110,,3100
Cliente7111,56,3220
,52,3980
Cliente7113,58,3260
Cliente7114,59,3280
Cliente7115,,3150
Cliente7116,61,3320
Cliente7117,32,
Cliente7118,63,3360
,59,4085
Cliente7120,,3200
Cliente7121,26,3420
Cliente7122,27,3440
Cliente7123,28,3460
Cliente7124,29,3480
Cliente7125,,3250
,26,4190
Cliente7127,32,3540
Cliente7128,43,
Cliente7129,34,3580
Cliente7130,,3300
Cliente7131,36,3620
Cliente7132,37,3640
,33,4295
Cliente7134,39,3680
Cliente7135,,3350
Cliente7136,41,3720
Cliente7137,42,3740
Cliente7138,43,3760
Cliente7139,54,
Cliente7140,,3400
Cliente7141,46,3820
Cliente7142,47,3840
Cliente7143,48,3860
Cliente7144,49,3880
Cliente7145,,3450
Cliente7146,51,3920
,47,3605
Cliente7148,53,3960
Cliente7149,54,3980
Cliente7150,,3000
Cliente7151,56,4020
Cliente7152,57,4040
Cliente7153,58,4060
,54,3710
Cliente7155,,3050
Cliente7156,61,4120
Cliente7157,62,4140
Cliente7158,63,4160
Cliente7159,64,4180
Cliente7160,,3100
,21,3815
Cliente7162,27,4240
Cliente7163,28,4260
Cliente7164,29,4280
Cliente7165,,3150
Cliente7166,31,4320
Cliente7167,32,4340
,28,3920
Cliente7169,34,4380
Cliente7170,,3200
Cliente7171,36,4420
Cliente7172,27,
Cliente7173,38,4460
Cliente7174,39,4480
Cliente7175,,3250
Cliente7176,41,4520
Cliente7177,42,4540
Cliente7178,43,4560
Cliente7179,44,4580
Cliente7180,,3300
Cliente7181,46,4620
,42,4130
Cliente7183,38,
Cliente7184,49,4680
Cliente7185,,3350
Cliente7186,51,4720
Cliente7187,52,4740
Cliente7188,53,4760
,49,4235
Cliente7190,,3400
Cliente7191,56,4820
Cliente7192,57,4840
Cliente7193,58,4860
Cliente7194,49,
Cliente7195,,3450
,56,4340
Cliente7197,62,4940
Cliente7198,63,4960
Cliente7199,64,4980
Cliente7200,,3000
Cliente7201,26,3020
Cliente7202,27,3040
,23,3545
Cliente7204,29,3080
Cliente7205,,3050
Cliente7206,31,3120
Cliente7207,32,3140
Cliente7208,33,3160
Cliente7209,34,3180
Cliente7210,,3100
Cliente7211,36,3220
Cliente7212,37,3240
Cliente7213,38,3260
Cliente7214,39,3280
Cliente7215,,3150
Cliente7216,41,
,37,3755
Cliente7218,43,3360
Cliente7219,44,3380
Cliente7220,,3200
Cliente7221,46,3420
Cliente7222,47,3440
Cliente7223,48,3460
,44,3860
Cliente7225,,3250
Cliente7226,51,3520
Cliente7227,52,
Cliente7228,53,3560
Cliente7229,54,3580
Cliente7230,,3300
,51,3965
Cliente7232,57,3640
Cliente7233,58,3660
Cliente7234,59,3680
Cliente7235,,3350
Cliente7236,61,3720
Cliente7237,62,3740
,58,4070
Cliente7239,64,3780
Cliente7240,,3400
Cliente7241,26,3820
Cliente7242,27,3840
Cliente7243,28,3860
Cliente7244,29,3880
Cliente7245,,3450
Cliente7246,31,3920
Cliente7247,32,3940
Cliente7248,33,3960
Cliente7249,44,
Cliente7250,,3000
Cliente7251,36,4020
,32,4280
Cliente7253,38,4060
Cliente7254,39,4080
Cliente7255,,3050
Cliente7256,41,4120
Cliente7257,42,4140
Cliente7258,43,4160
,39,4385
Cliente7260,,3100
Cliente7261,46,4220
Cliente7262,47,4240
Cliente7263,48,4260
Cliente7264,49,4280
Cliente7265,,3150
,46,3590
Cliente7267,52,4340
Cliente7268,53,4360
Cliente7269,54,4380
Cliente7270,,3200
Cliente7271,36,
Cliente7272,57,4440
,53,3695
Cliente7274,59,4480
Cliente7275,,3250
Cliente7276,61,4520
Cliente7277,62,4540
Cliente7278,63,4560
Cliente7279,64,4580
Cliente7280,,3300
Cliente7281,26,4620
Cliente7282,47,
Cliente7283,28,4660
Cliente7284,29,4680
Cliente7285,,3350
Cliente7286,31,4720
,27,3905
Cliente7288,33,4760
Cliente7289,34,4780
Cliente7290,,3400
Cliente7291,36,4820
Cliente7292,37,4840
Cliente7293,28,
,34,4010
Cliente7295,,3450
Cliente7296,41,4920
Cliente7297,42,4940
Cliente7298,43,4960
Cliente7299,44,4980
Cliente7300,,3000
,41,4115
Cliente7302,47,3040
Cliente7303,48,3060
Cliente7304,39,
Cliente7305,,3050
Cliente7306,51,3120
Cliente7307,52,3140
,48,4220
Cliente7309,54,3180
Cliente7310,,3100
Cliente7311,56,3220
Cliente7312,57,3240
Cliente7313,58,3260
Cliente7314,59,3280
Cliente7315,,3150
Cliente7316,61,3320
Cliente7317,62,3340
Cliente7318,63,3360
Cliente7319,64,3380
Cliente7320,,3200
Cliente7321,26,3420
,22,3530
Cliente7323,28,3460
Cliente7324,29,3480
Cliente7325,,3250
Cliente7326,31,
Cliente7327,32,3540
Cliente7328,33,3560
,29,3635
Cliente7330,,3300
Cliente7331,36,3620
Cliente7332,37,3640
Cliente7333,38,3660
Cliente7334,39,3680
Cliente7335,,3350
,36,3740
Cliente7337,42,
Cliente7338,43,3760
Cliente7339,44,3780
Cliente7340,,3400
Cliente7341,46,3820
Cliente7342,47,3840
,43,3845
Cliente7344,49,3880
Cliente7345,,3450
Cliente7346,51,3920
Cliente7347,52,3940
Cliente7348,53,
Cliente7349,54,3980
Cliente7350,,3000
Cliente7351,56,4020
Cliente7352,57,4040
Cliente7353,58,4060
Cliente7354,59,4080
Cliente7355,,3050
Cliente7356,61,4120
,57,4055
Cliente7358,63,4160
Cliente7359,34,
Cliente7360,,3100
Cliente7361,26,4220
Cliente7362,27,4240
Cliente7363,28,4260
,24,4160
Cliente7365,,3150
Cliente7366,31,4320
Cliente7367,32,4340
Cliente7368,33,4360
Cliente7369,34,4380
Cliente7370,,3200
,31,4265
Cliente7372,37,4440
Cliente7373,38,4460
Cliente7374,39,4480
Cliente7375,,3250
Cliente7376,41,4520
Cliente7377,42,4540
,38,4370
Cliente7379,44,4580
Cliente7380,,3300
Cliente7381,26,
Cliente7382,47,4640
Cliente7383,48,4660
Cliente7384,49,4680
Cliente7385,,3350
Cliente7386,51,4720
Cliente7387,52,4740
Cliente7388,53,4760
Cliente7389,54,4780
Cliente7390,,3400
Cliente7391,56,4820
,52,3680
Cliente7393,58,4860
Cliente7394,59,4880
Cliente7395,,3450
Cliente7396,61,4920
Cliente7397,62,4940
Cliente7398,63,4960
,59,3785
Cliente7400,,3000
Cliente7401,26,3020
Cliente7402,27,3040
Cliente7403,48,
Cliente7404,29,3080
Cliente7405,,3050
,26,3890
Cliente7407,32,3140
Cliente7408,33,3160
Cliente7409,34,3180
Cliente7410,,3100
Cliente7411,36,3220
Cliente7412,37,3240
,33,3995
Cliente7414,29,
Cliente7415,,3150
Cliente7416,41,3320
Cliente7417,42,3340
Cliente7418,43,3360
Cliente7419,44,3380
Cliente7420,,3200
Cliente7421,46,3420
Cliente7422,47,3440
Cliente7423,48,3460
Cliente7424,49,3480
Cliente7425,,3250
Cliente7426,51,3520
,47,4205
Cliente7428,53,3560
Cliente7429,54,3580
Cliente7430,,3300
Cliente7431,56,3620
Cliente7432,57,3640
Cliente7433,58,3660
,54,4310
Cliente7435,,3350
Cliente7436,51,
Cliente7437,62,3740
Cliente7438,63,3760
Cliente7439,64,3780
Cliente7440,,3400
,21,3515
Cliente7442,27,3840
Cliente7443,28,3860
Cliente7444,29,3880
Cliente7445,,3450
Cliente7446,31,3920
Cliente7447,32,
,28,3620
Cliente7449,34,3980
Cliente7450,,3000
Cliente7451,36,4020
Cliente7452,37,4040
Cliente7453,38,4060
Cliente7454,39,4080
Cliente7455,,3050
Cliente7456,41,4120
Cliente7457,42,4140
Cliente7458,43,
Cliente7459,44,4180
Cliente7460,,3100
Cliente7461,46,4220
,42,3830
Cliente7463,48,4260
Cliente7464,49,4280
Cliente7465,,3150
Cliente7466,51,4320
Cliente7467,52,4340
Cliente7468,53,4360
,49,3935
Cliente7470,,3200
Cliente7471,56,4420
Cliente7472,57,4440
Cliente7473,58,4460
Cliente7474,59,4480
Cliente7475,,3250
,56,4040
Cliente7477,62,4540
Cliente7478,63,4560
Cliente7479,64,4580
Cliente7480,,3300
Cliente7481,26,4620
Cliente7482,27,4640
,23,4145
Cliente7484,29,4680
Cliente7485,,3350
Cliente7486,31,4720
Cliente7487,32,4740
Cliente7488,33,4760
Cliente7489,34,4780
Cliente7490,,3400
Cliente7491,46,
Cliente7492,37,4840
Cliente7493,38,4860
Cliente7494,39,4880
Cliente7495,,3450
Cliente7496,41,4920
,37,4355
Cliente7498,43,4960
Cliente7499,44,4980
Cliente7500,,3000
Cliente7501,46,3020
Cliente7502,27,
Cliente7503,48,3060
,44,3560
Cliente7505,,3050
Cliente7506,51,3120
Cliente7507,52,3140
Cliente7508,53,3160
Cliente7509,54,3180
Cliente7510,,3100
,51,3665
Cliente7512,57,3240
Cliente7513,38,
Cliente7514,59,3280
Cliente7515,,3150
Cliente7516,61,3320
Cliente7517,62,3340
,58,3770
Cliente7519,64,3380
Cliente7520,,3200
Cliente7521,26,3420
Cliente7522,27,3440
Cliente7523,28,3460
Cliente7524,49,
Cliente7525,,3250
Cliente7526,31,3520
Cliente7527,32,3540
Cliente7528,33,3560
Cliente7529,34,3580
Cliente7530,,3300
Cliente7531,36,3620
,32,3980
Cliente7533,38,3660
Cliente7534,39,3680
Cliente7535,,3350
Cliente7536,41,3720
Cliente7537,42,3740
Cliente7538,43,3760
,39,4085
Cliente7540,,3400
Cliente7541,46,3820
Cliente7542,47,3840
Cliente7543,48,3860
Cliente7544,49,3880
Cliente7545,,3450
,46,4190
Cliente7547,52,3940
Cliente7548,53,3960
Cliente7549,54,3980
Cliente7550,,3000
Cliente7551,56,4020
Cliente7552,57,4040
,53,4295
Cliente7554,59,4080
Cliente7555,,3050
Cliente7556,61,4120
Cliente7557,52,
Cliente7558,63,4160
Cliente7559,64,4180
Cliente7560,,3100
Cliente7561,26,4220
Cliente7562,27,4240
Cliente7563,28,4260
Cliente7564,29,4280
Cliente7565,,3150
Cliente7566,31,4320
,27,3605
Cliente7568,33,
Cliente7569,34,4380
Cliente7570,,3200
Cliente7571,36,4420
Cliente7572,37,4440
Cliente7573,38,4460
,34,3710
Cliente7575,,3250
Cliente7576,41,4520
Cliente7577,42,4540
Cliente7578,43,4560
Cliente7579,44,
Cliente7580,,3300
,41,3815
Cliente7582,47,4640
Cliente7583,48,4660
Cliente7584,49,4680
Cliente7585,,3350
Cliente7586,51,4720
Cliente7587,52,4740
,48,3920
Cliente7589,54,4780
Cliente7590,,3400
Cliente7591,56,4820
Cliente7592,57,4840
Cliente7593,58,4860
Cliente7594,59,4880
Cliente7595,,3450
Cliente7596,61,4920
Cliente7597,62,4940
Cliente7598,63,4960
Cliente7599,64,4980
Cliente7600,,3000
Cliente7601,36,
,22,4130
Cliente7603,28,3060
Cliente7604,29,3080
Cliente7605,,3050
Cliente7606,31,3120
Cliente7607,32,3140
Cliente7608,33,3160
,29,4235
Cliente7610,,3100
Cliente7611,36,3220
Cliente7612,47,
Cliente7613,38,3260
Cliente7614,39,3280
Cliente7615,,3150
,36,4340
Cliente7617,42,3340
Cliente7618,43,3360
Cliente7619,44,3380
Cliente7620,,3200
Cliente7621,46,3420
Cliente7622,47,3440
,43,3545
Cliente7624,49,3480
Cliente7625,,3250
Cliente7626,51,3520
Cliente7627,52,3540
Cliente7628,53,3560
Cliente7629,54,3580
Cliente7630,,3300
Cliente7631,56,3620
Cliente7632,57,3640
Cliente7633,58,3660
Cliente7634,39,
Cliente7635,,3350
Cliente7636,61,3720
,57,3755
Cliente7638,63,3760
Cliente7639,64,3780
Cliente7640,,3400
Cliente7641,26,3820
Cliente7642,27,3840
Cliente7643,28,3860
,24,3860
Cliente7645,,3450
Cliente7646,31,3920
Cliente7647,32,3940
Cliente7648,33,3960
Cliente7649,34,3980
Cliente7650,,3000
,31,3965
Cliente7652,37,4040
Cliente7653,38,4060
Cliente7654,39,4080
Cliente7655,,3050
Cliente7656,31,
Cliente7657,42,4140
,38,4070
Cliente7659,44,4180
Cliente7660,,3100
Cliente7661,46,4220
Cliente7662,47,4240
Cliente7663,48,4260
Cliente7664,49,4280
Cliente7665,,3150
Cliente7666,51,4320
Cliente7667,42,
Cliente7668,53,4360
Cliente7669,54,4380
Cliente7670,,3200
Cliente7671,56,4420
,52,4280
Cliente7673,58,4460
Cliente7674,59,4480
Cliente7675,,3250
Cliente7676,61,4520
Cliente7677,62,4540
Cliente7678,53,
,59,4385
Cliente7680,,3300
Cliente7681,26,4620
Cliente7682,27,4640
Cliente7683,28,4660
Cliente7684,29,4680
Cliente7685,,3350
,26,3590
Cliente7687,32,4740
Cliente7688,33,4760
Cliente7689,34,
Cliente7690,,3400
Cliente7691,36,4820
Cliente7692,37,4840
,33,3695
Cliente7694,39,4880
Cliente7695,,3450
Cliente7696,41,4920
Cliente7697,42,4940
Cliente7698,43,4960
Cliente7699,44,4980
Cliente7700,,3000
Cliente7701,46,3020
Cliente7702,47,3040
Cliente7703,48,3060
Cliente7704,49,3080
Cliente7705,,3050
Cliente7706,51,3120
,47,3905
Cliente7708,53,3160
Cliente7709,54,3180
Cliente7710,,3100
Cliente7711,26,
Cliente7712,57,3240
Cliente7713,58,3260
,54,4010
Cliente7715,,3150
Cliente7716,61,3320
